Date,BTC_usd,BTC_Volume
2023-10-05,27798.64648,11877253670
2023-10-06,27412.12305,13492391599
2023-10-07,27946.78125,6553044316
2023-10-08,27971.67773,7916875290
2023-10-09,27934.47266,12007668568
2023-10-10,27589.20117,9973350678
2023-10-11,27392.07617,13648094333
2023-10-12,26873.29297,9392909295
2023-10-13,26752.87891,15165312851
2023-10-14,26866.20313,5388116782
2023-10-15,26858.01172,7098201980
2023-10-16,27162.62891,27833876539
2023-10-17,28522.09766,14872527508
2023-10-18,28413.53125,12724128586
2023-10-19,28332.41602,14448058195
2023-10-20,28732.8125,21536125230
2023-10-21,29683.38086,11541146996
2023-10-22,29918.6543,10446520040
2023-10-23,30140.68555,38363572311
2023-10-24,33077.30469,44934999645
2023-10-25,33916.04297,25254318008
2023-10-26,34504.28906,19427195376
2023-10-27,34156.5,16418032871
2023-10-28,33907.72266,10160330825
2023-10-29,34089.37109,11160323986
2023-10-30,34531.74219,17184860315
2023-10-31,34500.07813,15758270810
2023-11-01,34657.27344,22446272005
2023-11-02,35441.57813,20998158544
2023-11-03,34942.47266,17158456701
2023-11-04,34736.32422,9561294264
2023-11-05,35090.01172,12412743996
2023-11-06,35044.78906,12693436420
2023-11-07,35047.79297,18834737789
2023-11-08,35419.47656,17295394918
2023-11-09,35633.63281,37762672382
2023-11-10,36702.25,22711265155
2023-11-11,37310.07031,13924272142
2023-11-12,37133.99219,11545715999
2023-11-13,37070.30469,19057712790
2023-11-14,36491.78906,23857403554
2023-11-15,35548.11328,27365821679
2023-11-16,37879.98047,26007385366
2023-11-17,36164.82422,22445028430
2023-11-18,36625.37109,11886022717
2023-11-19,36585.76563,12915986553
2023-11-20,37374.07422,20888209068
2023-11-21,37469.16016,25172163756
2023-11-22,35756.55469,24397247860
2023-11-23,37420.43359,14214948217
2023-11-24,37296.31641,22922957823
2023-11-25,37721.41406,9099571165
2023-11-26,37796.82813,13744796068
2023-11-27,37454.19141,19002925720
2023-11-28,37247.99219,21696137014
2023-11-29,37826.10547,20728546658
2023-11-30,37861.11719,18115982627
2023-12-01,37718.00781,23512784002
2023-12-02,38689.27734,15534035612
2023-12-03,39472.20703,15769696322
2023-12-04,39978.62891,39856129827
2023-12-05,41986.26563,36312154535
2023-12-06,44080.02344,29909761586
2023-12-07,43769.13281,27635760671
2023-12-08,43293.13672,24421116687
2023-12-09,44180.01953,17368210171
2023-12-10,43728.38281,13000481418
2023-12-11,43792.01953,40632672038
2023-12-12,41238.73438,24779520132
2023-12-13,41468.46484,26797884674
2023-12-14,42884.26172,25578530178
2023-12-15,43028.25,19639442462
2023-12-16,41937.74219,14386729590
2023-12-17,42236.10938,16678702876
2023-12-18,41348.20313,25224642008
2023-12-19,42641.51172,23171001281
2023-12-20,42261.30078,27868908174
2023-12-21,43648.125,22452766169
2023-12-22,43868.98828,21028503216
2023-12-23,44012.19922,13507796558
2023-12-24,43728.36719,18830554085
2023-12-25,43010.57422,21115795370
2023-12-26,43599.84766,30026850982
2023-12-27,42518.46875,25260941032
2023-12-28,43468.19922,22992093014
2023-12-29,42614.64453,26000021055
2023-12-30,42091.75391,16013925945
2023-12-31,42152.09766,16397498810
2024-01-01,42280.23438,18426978443
2024-01-02,44187.14063,39335274536
2024-01-03,44961.60156,46342323118
2024-01-04,42855.81641,30448091210
2024-01-05,44192.98047,32336029347
2024-01-06,44178.95313,16092503468
2024-01-07,43998.46484,19330573863
2024-01-08,43948.70703,42746192015
2024-01-09,46987.64063,39821290992
2024-01-10,46121.53906,50114613298
2024-01-11,46656.07422,45833734549
2024-01-12,46354.79297,43332698900
2024-01-13,42799.44531,20601860469
2024-01-14,42842.26172,17521429522
2024-01-15,41715.06641,22320220558
2024-01-16,42499.33594,24062872740
2024-01-17,43132.10156,20851232595
2024-01-18,42742.3125,25218357242
2024-01-19,41278.46094,25752407154
2024-01-20,41624.58984,11586690904
2024-01-21,41671.48828,9344043642
2024-01-22,41553.65234,31338708143
2024-01-23,39518.71484,29244553045
2024-01-24,39877.59375,22359526178
2024-01-25,40075.55078,18491782013
2024-01-26,39936.81641,25598119893
2024-01-27,41815.625,11422941934
2024-01-28,42126.125,16858971687
2024-01-29,42030.91406,20668476578
2024-01-30,43300.22656,23842814518
2024-01-31,42946.25,24673628793
2024-02-01,42569.76172,21423953779
2024-02-02,43077.64063,18603843039
2024-02-03,43184.96484,11169245236
2024-02-04,42994.94141,14802225490
2024-02-05,42577.62109,18715487317
2024-02-06,42657.39063,16798476726
2024-02-07,43090.01953,21126587775
2024-02-08,44332.125,26154524080
2024-02-09,45297.38281,39316770844
2024-02-10,47153.52734,16398681570
2024-02-11,47768.96875,19315867136
2024-02-12,48296.38672,34511985805
2024-02-13,49941.35938,35593051468
2024-02-14,49733.44531,39105608050
2024-02-15,51836.78516,38564360533
2024-02-16,51937.72656,28180567298
2024-02-17,52161.67578,20009091006
2024-02-18,51661.96875,17595377311
2024-02-19,52134.8125,19745878016
