Date,BTC_usd,BTC_Volume,Gold_usd,Litecoin_usd,NYSE_usd,Ethereum_Price,nasdaq_composite_index,Bitcoin_pop_score,Difficulty_BTC,BTC_cash_usd
2018-04-14,7874.669922,5191430144.0,,125.223999,,492.579987,,,3510000000000.0,738.719971
2018-04-15,7999.330078,5244480000.0,,126.668999,,502.880005,,26.0,3800000000000.0,741.906982
2018-04-16,8337.570313,5631309824.0,13.2,131.968002,12601.40039,532.073975,7153.870117,,3840000000000.0,781.120972
2018-04-17,8071.660156,6900879872.0,13.0,128.710007,12680.38965,511.144989,7215.120117,,3840000000000.0,766.697998
2018-04-18,7944.430176,6529909760.0,13.17,132.376999,12737.12988,503.30899,7292.379883,,3840000000000.0,758.25
2018-04-19,8159.27002,7063209984.0,13.32,140.041,12714.61035,524.038025,7258.609863,,3840000000000.0,890.661987
2018-04-20,8286.879883,8438110208.0,13.25,146.501007,12670.91992,567.989014,7220.640137,,3840000000000.0,970.146973
2018-04-21,8848.790039,7548550144.0,,155.684998,,616.004028,,,3840000000000.0,1126.859985
2018-04-22,8925.05957,6629899776.0,,148.608002,,606.119019,,27.0,3840000000000.0,1147.47998
2018-04-23,8794.389648,6925190144.0,13.0,146.671997,12618.07031,621.198975,7173.990234,,3840000000000.0,1194.709961
2018-04-24,8934.339844,10678800384.0,12.93,152.574997,12659.92969,643.39801,7160.77002,,3840000000000.0,1434.01001
2018-04-25,9701.030273,11083100160.0,13.2,165.087006,12491.42969,707.062012,7009.990234,,3840000000000.0,1426.709961
2018-04-26,8867.320313,8970559488.0,13.53,144.699005,12539.65039,618.078979,7080.490234,,3840000000000.0,1289.540039
2018-04-27,9290.629883,7566289920.0,13.62,153.444,12567.66992,662.109009,7195.52002,,3840000000000.0,1422.060059
2018-04-28,8939.269531,7805479936.0,,145.742004,,644.645996,,,3940000000000.0,1337.959961
2018-04-29,9346.410156,8853000192.0,,152.164993,,683.911987,,23.0,4020000000000.0,1393.98999
2018-04-30,9426.110352,8673920000.0,13.63,153.647003,12615.34961,689.760986,7133.950195,,4020000000000.0,1440.959961
2018-05-01,9251.469727,7713019904.0,13.44,148.343994,12490.24023,670.463013,7053.649902,,4020000000000.0,1348.640015
2018-05-02,9104.599609,7558159872.0,13.48,148.445007,12486.11035,674.075012,7138.450195,,4020000000000.0,1353.540039
2018-05-03,9233.969727,10207299584.0,13.55,151.858994,12395.46973,686.591003,7065.029785,,4020000000000.0,1459.550049
2018-05-04,9695.5,8217829888.0,13.38,160.468994,12335.41016,776.775024,7065.669922,,4020000000000.0,1501.400024
2018-05-05,9700.280273,7651939840.0,,168.350006,,784.583008,,,4020000000000.0,1516.73999
2018-05-06,9845.30957,7222280192.0,,178.020996,,816.088013,,23.0,4020000000000.0,1758.829956
2018-05-07,9645.669922,7394019840.0,13.47,171.759003,12493.34961,793.338989,7241.819824,,4020000000000.0,1766.660034
2018-05-08,9380.870117,7415869952.0,13.3,164.830002,12498.16016,755.008972,7255.339844,,4020000000000.0,1673.069946
2018-05-09,9223.730469,7226890240.0,13.26,159.617004,12565.23047,752.901978,7281.529785,,4020000000000.0,1607.869995
2018-05-10,9325.959961,6906699776.0,13.44,157.151001,12660.23047,752.578979,7355.899902,,4020000000000.0,1646.150024
2018-05-11,9052.959961,8488520192.0,13.59,149.445007,12748.91016,727.013,7393.970215,,4020000000000.0,1527.48999
2018-05-12,8441.44043,6821380096.0,,137.257004,,679.877014,,,4140000000000.0,1376.050049
2018-05-13,8515.490234,5866379776.0,,141.798004,,687.174988,,20.0,4140000000000.0,1474.76001
2018-05-14,8713.099609,7364149760.0,13.55,144.623993,12791.88965,732.732971,7429.450195,,4140000000000.0,1489.329956
2018-05-15,8705.19043,6705710080.0,13.13,147.488007,12711.87988,731.143005,7361.299805,,4140000000000.0,1430.280029
2018-05-16,8504.410156,6760220160.0,13.21,139.649994,12710.62988,708.086975,7356.220215,,4140000000000.0,1341.890015
2018-05-17,8370.049805,5862530048.0,13.2,139.559006,12741.54004,708.718018,7379.580078,,4140000000000.0,1290.219971
2018-05-18,8091.830078,5764190208.0,13.12,132.703995,12735.11035,672.10199,7364.339844,,4140000000000.0,1202.199951
2018-05-19,8255.730469,4712399872.0,,135.964996,,695.072021,,,4140000000000.0,1206.609985
2018-05-20,8246.990234,5191059968.0,,135.272003,,697.922974,,21.0,4140000000000.0,1183.199951
2018-05-21,8522.330078,5154990080.0,13.13,139.643997,12771.57031,717.192993,7406.339844,,4140000000000.0,1296.030029
2018-05-22,8419.870117,5137010176.0,13.27,134.259995,12832.16992,700.177979,7420.850098,,4140000000000.0,1233.699951
2018-05-23,8037.080078,6491120128.0,13.07,128.807999,12701.58008,646.669983,7335.029785,,4140000000000.0,1142.25
2018-05-24,7561.120117,6049220096.0,13.34,119.195,12715.29981,584.536011,7421.990234,,4140000000000.0,1005.01001
2018-05-25,7592.299805,4867829760.0,13.45,122.558998,12646.58008,602.140015,7422.200195,,4220000000000.0,1072.73999
2018-05-26,7486.47998,4051539968.0,,119.349998,,587.426025,,,4310000000000.0,1015.679993
2018-05-27,7362.080078,4056519936.0,,118.503998,,588.52002,,19.0,4310000000000.0,1009.200012
2018-05-28,7371.310059,5040600064.0,,117.93,,573.044983,,,4310000000000.0,996.64801
2018-05-29,7129.459961,5662660096.0,13.26,111.844002,12516.54981,516.14801,7398.509766,,4310000000000.0,896.849976
2018-05-30,7469.72998,4922540032.0,13.37,119.540001,12514.33008,566.830017,7428.410156,,4310000000000.0,990.070007
2018-05-31,7406.149902,5127130112.0,13.4,117.318001,12606.24023,558.497009,7455.580078,,4310000000000.0,983.573975
2018-06-01,7500.700195,4921460224.0,13.15,118.028,12596.67969,578.671997,7487.660156,,4310000000000.0,995.661011
2018-06-02,7536.720215,4939299840.0,,119.828003,,580.429016,,,4310000000000.0,1003.330017
2018-06-03,7632.089844,4851760128.0,,123.285004,,591.258972,,18.0,4310000000000.0,1083.130005
2018-06-04,7722.529785,4993169920.0,13.12,125.210999,12620.83008,619.437012,7570.080078,,4310000000000.0,1170.780029
2018-06-05,7500.899902,4961739776.0,12.92,119.896004,12673.91016,593.406006,7621.359863,,4310000000000.0,1110.069946
2018-06-06,7625.970215,4692259840.0,13.04,121.888,12696.53027,610.262024,7652.799805,,4420000000000.0,1157.329956
2018-06-07,7650.819824,4485799936.0,12.96,121.338997,12797.92969,607.687012,7697.410156,,4940000000000.0,1135.150024
2018-06-08,7685.140137,4227579904.0,12.95,121.515999,12778.21973,605.442993,7607.740234,,4940000000000.0,1145.339966
2018-06-09,7632.52002,3845220096.0,,120.108002,,600.905029,,,4940000000000.0,1117.349976
2018-06-10,7499.549805,5804839936.0,,117.561996,,594.344971,,23.0,4940000000000.0,1087.459961
2018-06-11,6799.290039,4745269760.0,12.97,106.541,12845.08008,524.856995,7647.240234,,4940000000000.0,937.632019
2018-06-12,6905.819824,4654380032.0,13.1,107.428001,12861.66016,532.710022,7673.870117,,4940000000000.0,957.140015
2018-06-13,6596.879883,5052349952.0,13.15,100.799004,12856.15039,498.018005,7713.899902,,4940000000000.0,876.890991
2018-06-14,6342.75,5138710016.0,13.12,93.993698,12812.12988,478.381012,7723.529785,,4940000000000.0,844.359985
2018-06-15,6674.080078,3955389952.0,13.03,101.114998,12727.38965,520.47998,7725.029785,,4940000000000.0,896.429993
2018-06-16,6455.450195,3194170112.0,,96.5784,,490.414001,,,4940000000000.0,847.164978
2018-06-17,6545.529785,3104019968.0,,97.717598,,499.459991,,19.0,4940000000000.0,853.059021
2018-06-18,6510.069824,4039200000.0,12.79,95.773499,12660.66992,499.382996,7692.959961,,4940000000000.0,849.807007
2018-06-19,6742.390137,4057029888.0,12.75,98.727303,12708.62988,519.02301,7658.470215,,4940000000000.0,885.994019
2018-06-20,6770.759766,3888640000.0,12.86,98.956299,12676.37012,538.505981,7764.149902,,5020000000000.0,905.705017
2018-06-21,6780.089844,3529129984.0,12.74,97.881203,12620.40039,536.447021,7800.299805,,5080000000000.0,890.640991
2018-06-22,6737.879883,5079810048.0,12.9,96.941101,12653.33984,527.19397,7739.689941,,5080000000000.0,874.965027
2018-06-23,6090.100098,3431360000.0,,85.093002,,466.273987,,,5080000000000.0,755.241028
2018-06-24,6164.279785,4566909952.0,,82.739098,,474.768005,,19.0,5080000000000.0,764.622986
2018-06-25,6171.970215,5500810240.0,12.95,80.3666,12584.9502,455.936005,7631.120117,,5080000000000.0,748.625
2018-06-26,6253.549805,3279759872.0,12.79,81.815201,12501.33984,460.733002,7553.740234,,5080000000000.0,757.25
2018-06-27,6084.399902,3296219904.0,12.72,76.931999,12528.44043,432.243988,7586.330078,,5080000000000.0,698.284973
2018-06-28,6153.160156,3467800064.0,12.7,80.625702,12412.19043,442.290009,7438.109863,,5080000000000.0,714.700989
2018-06-29,5898.129883,3966230016.0,12.79,74.808899,12537.19043,422.587006,7544.129883,,5080000000000.0,662.999023
2018-06-30,6214.220215,4543860224.0,,78.946602,,436.209015,,,5080000000000.0,717.041992
2018-07-01,6411.680176,4788259840.0,,81.503998,,455.242004,,17.0,5080000000000.0,749.179016
2018-07-02,6380.379883,4396930048.0,13.03,80.2677,12430.7002,453.824005,7451.899902,,5080000000000.0,739.245972
2018-07-03,6596.660156,4672309760.0,13.29,85.387802,12542.33008,475.385986,7593.629883,,5170000000000.0,775.067017
2018-07-04,6550.870117,4176689920.0,,85.172798,,464.151001,,,5360000000000.0,757.926025
2018-07-05,6599.709961,4999240192.0,13.47,85.653198,12553.78027,467.286987,7550.660156,,5360000000000.0,763.294983
2018-07-06,6638.689941,4313959936.0,13.42,83.837303,12578.86035,474.356995,7595.930176,,5360000000000.0,748.47998
2018-07-07,6668.709961,3961080064.0,,83.404297,,474.057007,,,5360000000000.0,736.758972
2018-07-08,6857.799805,3386210048.0,,86.262299,,492.067993,,17.0,5360000000000.0,775.776001
2018-07-09,6775.080078,3718129920.0,13.47,82.544098,12712.33008,488.877991,7731.740234,,5360000000000.0,751.56897
2018-07-10,6739.209961,4052430080.0,13.22,80.782303,12795.45996,476.161987,7770.629883,,5360000000000.0,732.856018
2018-07-11,6330.77002,3644859904.0,13.29,76.129898,12737.96973,434.515015,7698.509766,,5360000000000.0,688.869019
2018-07-12,6396.779785,3770170112.0,13.01,78.594101,12746.71973,446.502014,7752.709961,,5360000000000.0,706.976013
2018-07-13,6235.029785,3805400064.0,12.88,77.292099,12744.79981,430.740997,7827.620117,,5360000000000.0,686.64801
2018-07-14,6247.5,2923670016.0,,76.973297,,434.510986,,,5360000000000.0,696.416016
2018-07-15,6272.700195,3285459968.0,,76.704597,,435.882996,,20.0,5360000000000.0,702.994995
2018-07-16,6357.009766,4725799936.0,12.91,78.959602,12758.51953,450.424988,7831.740234,,5360000000000.0,724.478027
2018-07-17,6739.649902,5961950208.0,12.7,84.301498,12731.48047,480.076996,7751.970215,,5360000000000.0,803.116028
2018-07-18,7315.319824,6103410176.0,12.52,89.821503,12786.25977,500.838013,7859.430176,,5200000000000.0,849.768982
2018-07-19,7378.200195,5111629824.0,12.23,86.898201,12786.37012,480.627991,7829.799805,,5180000000000.0,828.427002
2018-07-20,7467.399902,4936869888.0,12.53,86.681999,12778.21973,469.307007,7843.080078,,5180000000000.0,823.39502
2018-07-21,7352.720215,3726609920.0,,82.658302,,450.678986,,,5180000000000.0,767.877014
2018-07-22,7417.799805,3695460096.0,,84.264503,,462.437988,,21.0,5180000000000.0,788.471008
2018-07-23,7414.709961,5132480000.0,12.21,83.231499,12788.5,459.438995,7806.930176,,5180000000000.0,789.689026
2018-07-24,7716.509766,7277689856.0,11.89,82.682999,12836.62988,451.135986,7914.350098,,5180000000000.0,785.596985
2018-07-25,8379.660156,5845400064.0,11.95,88.657204,12836.36035,479.906006,7839.089844,,5180000000000.0,863.197998
2018-07-26,8176.850098,4899089920.0,11.53,86.277199,12929.79004,472.330994,7848.040039,,5180000000000.0,830.739014
2018-07-27,7950.399902,5195879936.0,11.07,83.730003,12967.37988,464.009003,7889.75,,5180000000000.0,804.349976
2018-07-28,8169.060059,3988750080.0,,84.536903,,469.678009,,,5180000000000.0,821.492004
2018-07-29,8205.820313,4107190016.0,,84.0541,,466.915009,,19.0,5180000000000.0,821.013977
2018-07-30,8221.580078,5551400000.0,11.16,84.153999,12936.78027,466.826996,7735.27002,,5600000000000.0,828.546997
2018-07-31,8181.200195,5287530000.0,11.15,82.689301,12903.42969,457.244995,7654.589844,,5950000000000.0,816.72998
2018-08-01,7769.040039,4797620000.0,11.14,80.3908,12949.84961,433.868988,7701.819824,,5950000000000.0,779.950012
2018-08-02,7634.189941,4214110000.0,10.89,77.714203,12818.58984,420.806,7659.52002,,5950000000000.0,767.674988
2018-08-03,7562.140137,4627150000.0,11.02,76.301804,12893.91992,412.566986,7819.22998,,5950000000000.0,732.799011
2018-08-04,7438.669922,4268390000.0,,77.422302,,418.237,,,5950000000000.0,723.271973
2018-08-05,7031.080078,3679110000.0,,73.379097,,407.346008,,20.0,5950000000000.0,696.065002
2018-08-06,7062.939941,3925900000.0,10.97,75.0616,12939.76953,410.566986,7809.540039,,5950000000000.0,711.012024
2018-08-07,6958.319824,4682800000.0,11.09,74.003098,13011.29981,406.800995,7878.620117,,5950000000000.0,692.629028
2018-08-08,6746.850098,5064430000.0,10.88,68.162804,12995.91992,379.891998,7880.0,,5950000000000.0,660.054016
2018-08-09,6305.560059,4267040000.0,10.98,62.473,12983.25,356.971008,7886.52002,,5950000000000.0,590.52301
2018-08-10,6571.419922,4528680000.0,10.82,63.974998,12868.09961,365.776001,7834.709961,,5950000000000.0,610.353027
2018-08-11,6185.790039,4047850000.0,,59.487598,,334.264008,,,5950000000000.0,571.893005
2018-08-12,6283.649902,5665250000.0,,58.217499,,320.822998,,21.0,6200000000000.0,564.44397
2018-08-13,6341.359863,4083980000.0,10.79,59.4837,12836.65039,320.209991,7848.0,,6390000000000.0,571.02301
2018-08-14,6287.660156,5301700000.0,10.55,57.004799,12791.9502,286.36499,7847.879883,,6390000000000.0,534.981995
2018-08-15,6221.419922,4895450000.0,10.22,54.679001,12752.5,280.386993,7810.02002,,6390000000000.0,513.245972
2018-08-16,6294.22998,4328420000.0,10.12,54.535999,12784.75977,282.740997,7826.950195,,6390000000000.0,512.866028
2018-08-17,6340.910156,4992990000.0,9.99,55.329399,12839.71973,287.683014,7786.640137,,6390000000000.0,516.560974
2018-08-18,6583.430176,3984520000.0,,61.556801,,316.790985,,,6390000000000.0,597.669983
2018-08-19,6422.569824,3311170000.0,,57.222698,,295.670013,,18.0,6390000000000.0,554.93103
2018-08-20,6500.509766,3665100000.0,10.12,57.908401,12930.15039,301.381012,7834.370117,,6390000000000.0,570.112976
2018-08-21,6301.069824,3377180000.0,10.19,53.771599,12998.04004,273.330994,7840.089844,,6390000000000.0,514.064026
2018-08-22,6486.25,4668110000.0,10.22,56.6591,13007.57031,281.967987,7844.040039,,6390000000000.0,535.151978
2018-08-23,6371.339844,3426180000.0,10.27,55.193699,12978.58984,271.747986,7886.470215,,6390000000000.0,519.120972
2018-08-24,6551.52002,4097820000.0,10.41,57.604198,12968.82031,278.110992,7907.810059,,6390000000000.0,531.554016
2018-08-25,6719.950195,3312600000.0,,57.923599,,283.281006,,,6510000000000.0,534.989014
2018-08-26,6754.640137,3295500000.0,,58.051601,,279.524994,,18.0,6730000000000.0,536.489014
2018-08-27,6710.799805,4019000000.0,10.51,57.2593,13043.42969,275.350006,7989.640137,,6730000000000.0,523.017029
2018-08-28,6891.080078,4659940000.0,10.73,60.226002,13125.33984,286.648987,8039.009766,,6730000000000.0,545.075989
2018-08-29,7091.709961,4145880000.0,10.69,63.029202,13098.84961,296.162994,8044.339844,,6730000000000.0,564.406006
2018-08-30,7043.759766,4463250000.0,10.52,61.765598,13094.78027,289.752991,8094.200195,,6730000000000.0,554.070984
2018-08-31,6973.970215,4495650000.0,10.52,60.422798,13007.37012,284.119995,8079.310059,,6730000000000.0,538.622009
2018-09-01,7044.810059,4116050000.0,,61.7388,,283.496002,,,6730000000000.0,543.961975
2018-09-02,7189.580078,4329540000.0,,65.984802,,295.453003,,21.0,6730000000000.0,616.026001
2018-09-03,7279.029785,4087760000.0,,65.817596,,295.181,,,6730000000000.0,648.328003
2018-09-04,7263.0,4273640000.0,10.17,65.319901,12976.04981,289.296997,8087.950195,,6730000000000.0,627.323975
2018-09-05,7361.459961,5800460000.0,9.93,67.6679,12944.04981,286.045013,8073.529785,,6730000000000.0,626.197998
2018-09-06,6755.140137,5523470000.0,9.93,58.320999,12960.20996,231.647995,7998.27002,,6730000000000.0,529.952026
2018-09-07,6528.919922,4264680000.0,9.85,57.342201,12898.38965,229.535004,7878.790039,,6730000000000.0,518.767029
2018-09-08,6460.169922,3835060000.0,,56.126701,,217.912003,,,6970000000000.0,501.821991
2018-09-09,6223.379883,3671890000.0,,53.2747,,198.384995,,19.0,7020000000000.0,474.628998
2018-09-10,6301.569824,3714100000.0,10.01,54.993698,12952.08984,197.850998,7939.569824,,7020000000000.0,484.218994
2018-09-11,6331.879883,3849910000.0,9.71,54.6068,12896.76953,198.177002,7894.870117,,7020000000000.0,468.348999
2018-09-12,6317.009766,4064230000.0,9.77,52.389,12952.30957,185.423004,7958.870117,,7020000000000.0,440.507996
2018-09-13,6354.240234,4210910000.0,10.29,51.883301,13022.62988,183.679001,7999.930176,,7020000000000.0,433.537994
2018-09-14,6515.410156,4076220000.0,10.11,54.647598,13042.37988,212.669006,8026.160156,,7020000000000.0,467.127991
2018-09-15,6509.399902,3216300000.0,,56.336899,,209.813995,,,7020000000000.0,447.57901
2018-09-16,6536.680176,3273730000.0,,56.581001,,222.802994,,17.0,7020000000000.0,448.509003
2018-09-17,6514.060059,3910780000.0,10.18,57.0201,13059.23047,221.582001,7992.209961,,7020000000000.0,450.377991
2018-09-18,6280.910156,4180090000.0,10.42,52.2938,13044.92969,197.095001,7903.569824,,7020000000000.0,418.554993
2018-09-19,6371.850098,4431340000.0,10.56,54.017502,13105.12988,209.472,7962.549805,,7020000000000.0,433.191986
2018-09-20,6398.850098,4348110000.0,10.72,54.372799,13183.66016,210.287994,7993.529785,,7020000000000.0,429.804993
2018-09-21,6513.870117,6531940000.0,10.49,56.7827,13243.41992,225.251007,8041.689941,,7030000000000.0,457.515991
2018-09-22,6735.049805,4509660000.0,,60.814602,,247.337006,,,7150000000000.0,500.350006
2018-09-23,6715.319824,4197500000.0,,60.548302,,240.992004,,17.0,7150000000000.0,487.709991
2018-09-24,6704.77002,4177310000.0,10.96,61.339298,13235.20996,244.843994,7939.379883,,7150000000000.0,487.915009
2018-09-25,6603.640137,4726180000.0,11.47,58.021,13203.90039,228.326996,8001.589844,,7150000000000.0,462.109985
2018-09-26,6452.790039,4437300000.0,11.21,57.4492,13164.82031,218.647003,8011.680176,,7150000000000.0,444.802002
2018-09-27,6495.290039,4606810000.0,10.72,57.450001,13111.99023,215.440002,8021.220215,,7150000000000.0,514.767029
2018-09-28,6678.75,5014430000.0,11.19,63.171501,13071.40039,229.041,8024.5,,7150000000000.0,568.432007
2018-09-29,6643.100098,4363690000.0,,61.643501,,221.705002,,,7150000000000.0,538.994019
2018-09-30,6604.709961,4002280000.0,,61.625301,,231.328995,,15.0,7150000000000.0,536.564026
2018-10-01,6619.850098,4000970000.0,11.08,61.098598,13146.29981,233.220001,8091.5,,7150000000000.0,531.638
2018-10-02,6593.240234,3979260000.0,11.24,60.301201,13108.74023,231.100006,8024.470215,,7150000000000.0,531.153015
2018-10-03,6553.859863,3887310000.0,11.73,59.5755,13146.67969,226.406998,8034.649902,,7150000000000.0,531.635986
2018-10-04,6497.910156,3838410000.0,11.62,57.5215,13089.23047,220.445999,7993.330078,,7150000000000.0,516.786987
2018-10-05,6574.149902,3671500000.0,11.58,58.331501,13043.46973,222.266998,7874.759766,,7360000000000.0,513.89801
2018-10-06,6622.450195,3259740000.0,,58.875702,,227.552002,,,7450000000000.0,519.91803
2018-10-07,6590.680176,3306630000.0,,57.934898,,225.434998,,16.0,7450000000000.0,509.626007
